Caption	CommandLine	CreationClassName	CreationDate	CSCreationClassName	CSName	Description	ExecutablePath	ExecutionState	Handle	HandleCount	InstallDate	KernelModeTime	MaximumWorkingSetSize	MinimumWorkingSetSize	Name	OSCreationClassName	OSName	OtherOperationCount	OtherTransferCount	PageFaults	PageFileUsage	ParentProcessId	PeakPageFileUsage	PeakVirtualSize	PeakWorkingSetSize	Priority	PrivatePageCount	ProcessId	QuotaNonPagedPoolUsage	QuotaPagedPoolUsage	QuotaPeakNonPagedPoolUsage	QuotaPeakPagedPoolUsage	ReadOperationCount	ReadTransferCount	SessionId	Status	TerminationDate	ThreadCount	UserModeTime	VirtualSize	WindowsVersion	WorkingSetSize	WriteOperationCount	WriteTransferCount																																				
LockApp.exe	C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe	#NAME?	Win32_Process	20201102011439.750247-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	LockApp.exe	C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe	26080	564	11250000	1380	200	LockApp.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	810	17966	66109	16788	1152	18024	2.20376E+12	61840	8	17190912	26080	28	644	30	682	6	41042	1	12	16093750	2.20375E+12	10.0.19041	51716096	0	0																																				
RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	#NAME?	Win32_Process	20201102011440.151537-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	3824	507	32343750	1380	200	RuntimeBroker.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	14189	142028	65650	10368	1152	14312	2.20357E+12	44660	8	10616832	3824	26	306	31	397	32	176201	1	12	42500000	2.20352E+12	10.0.19041	36503552	2	248																																				
RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	#NAME?	Win32_Process	20201102093047.055645-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	7340	327	5781250	1380	200	RuntimeBroker.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	3476	62822	20825	6380	1152	8468	2.20369E+12	26168	8	6533120	7340	18	235	24	647	1398	418906	1	4	6562500	2.20348E+12	10.0.19041	24784896	21	2942																																				
notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	D:\GitProjects\UpWorkProjects\07_Crawl_Coupons\CouponFinal_V02a\Instruction.txt	Win32_Process	20201102101744.079783-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	21956	278	7656250	1380	200	notepad.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	1942	73620	6320	3184	13536	3636	2.20349E+12	18324	8	3260416	21956	15	239	16	243	8	2634	1	1	3125000	2.20348E+12	10.0.19041	16805888	0	0																																				
notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	D:\GitProjects\PythonTrainingAssignments\Assignment01\MerchandiseData.txt	Win32_Process	20201102112932.696632-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	22828	273	16406250	1380	200	notepad.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	5942	253778	5925	3144	13536	3552	2.20349E+12	17800	8	3219456	22828	15	238	16	249	9	13716	1	1	6562500	2.20348E+12	10.0.19041	15941632	0	0																																				
svchost.exe	C:\WINDOWS\system32\svchost.exe	#NAME?	DevicesFlow	#NAME?	DevicesFlowUserSvc	Win32_Process	20201102164408.219390-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	svchost.exe	C:\WINDOWS\system32\svchost.exe	9856	132	156250	1380	200	svchost.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	48	1126	3581	1680	1012	2000	2.20342E+12	11100	8	1720320	9856	9	121	10	123	0	0	1	2	0	2.20342E+12	10.0.19041	10489856	0	0																																	
notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	D:\GitProjects\UpWorkProjects\LinkedInDataExtraction\Requirements.txt	Win32_Process	20201102165645.440078-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	13656	276	27812500	1380	200	notepad.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	13821	572212	6518	3320	13536	3728	2.20349E+12	19120	8	3399680	13656	15	238	16	242	8	2634	1	2	9062500	2.20348E+12	10.0.19041	17543168	6	1872																																				
svchost.exe	Win32_Process	20201102173204.470235-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	svchost.exe	25216	185	781250	svchost.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	951	15536	3657	6348	1012	6648	2.20369E+12	10656	8	6500352	25216	15	92	16	94	40	737280	0	4	156250	2.20368E+12	10.0.19041	8908800	32	221184																																									
PowerMgr.exe	C:\WINDOWS\SysWOW64\Lenovo\PowerMgr\PowerMgr.exe	Win32_Process	20201102173213.312462-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	PowerMgr.exe	C:\WINDOWS\SysWOW64\Lenovo\PowerMgr\PowerMgr.exe	9504	388	109531250	1380	200	PowerMgr.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	48421	542451	15160	3972	1856	4720	126439424	15936	6	4067328	9504	21	195	24	231	1667	23071370	1	11	42500000	107401216	10.0.19041	5214208	28	1690																																					
igfxext.exe	C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cb5b3ac4d6a4f65a\igfxext.exe	#NAME?	Win32_Process	20201102173213.835662-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	igfxext.exe	C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_cb5b3ac4d6a4f65a\igfxext.exe	4760	160	937500	1380	200	igfxext.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	210	1608	4183	3088	1152	3184	2.20343E+12	10884	8	3162112	4760	11	133	12	136	0	0	1	2	156250	2.20343E+12	10.0.19041	9056256	0	0																																				
Microsoft.Photos.exe	C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2020.20090.1002.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe	#NAME?	Win32_Process	20201102180932.910862-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Microsoft.Photos.exe	C:\Program	Files\WindowsApps\Microsoft.Windows.Photos_2020.20090.1002.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe	22940	463	1875000	1380	200	Microsoft.Photos.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	972	14406	17896	24280	1152	25412	5235060736	67692	8	24862720	22940	38	756	38	757	3	12288	1	13	1406250	5234012160	10.0.19041	10788864	0	0																																			
notepad.exe	C:\WINDOWS\system32\notepad.exe	Win32_Process	20201102223411.673627-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	notepad.exe	C:\WINDOWS\system32\notepad.exe	9276	230	6250000	1380	200	notepad.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	112	2440	4408	2672	13536	3072	2.20348E+12	14576	8	2736128	9276	13	210	14	227	2	11899	1	1	1562500	2.20347E+12	10.0.19041	13946880	0	0																																					
DropboxUpdate.exe	Win32_Process	20201103155001.010044-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	DropboxUpdate.exe	30748	219	1718750	DropboxUpdate.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	643	11142	6419	2048	1856	2388	70725632	10616	8	2097152	30748	14	123	16	131	21	25921	0	3	781250	64073728	10.0.19041	1105920	146	39910																																									
Zoom.exe	C:\Users\kiran\AppData\Roaming\Zoom\bin\Zoom.exe	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	Win32_Process	20201103162211.666434-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Zoom.exe	C:\Users\kiran\AppData\Roaming\Zoom\bin\Zoom.exe	1440	1026	88281250	1380	200	Zoom.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	14111	454682	63399	73080	16768	73376	442671104	95116	8	74833920	1440	111	622	115	660	728	12019605	1	22	102812500	434900992	10.0.19041	59330560	3570	282038																															
RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	#NAME?	Win32_Process	20201103194251.414291-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	RuntimeBroker.exe	C:\Windows\System32\RuntimeBroker.exe	23240	320	9375000	1380	200	RuntimeBroker.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	6084	173522	9117	3632	1152	5084	2.20347E+12	24460	8	3719168	23240	15	200	19	231	2837	1521175	1	2	8125000	2.20346E+12	10.0.19041	20123648	1	160																																				
msedge.exe	C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe	#NAME?	"--field-trial-handle=1936,3089587687338045903,17150502394413301947,131072"	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	/prefetch:1	Win32_Process	20201104100750.003005-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	msedge.exe	C:\Program	Files	(x86)\Microsoft\Edge\Application\msedge.exe	27024	232	1562500	1380	200	msedge.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	444	28302	7788	11476	12428	11532	2.21225E+12	25504	4	11751424	27024	14	479	16	491	568	120066	1	15	2656250	2.20802E+12	10.0.19041	22183936	552	213552																								
Video.UI.exe	C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.20082.10421.0_x64__8wekyb3d8bbwe\Video.UI.exe	#NAME?	Win32_Process	20201104102232.113788-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Video.UI.exe	C:\Program	Files\WindowsApps\Microsoft.ZuneVideo_10.20082.10421.0_x64__8wekyb3d8bbwe\Video.UI.exe	30236	498	3750000	1380	200	Video.UI.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	1165	16432	17254	18812	1152	21296	2.20389E+12	55852	8	19263488	30236	32	586	35	587	77	9805824	1	14	2968750	2.20389E+12	10.0.19041	1789952	48	335872																																			
svchost.exe	Win32_Process	20201104114021.133366-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	svchost.exe	29492	404	15000000	svchost.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	5122	788683	15870	5204	1012	6780	2.20344E+12	19756	8	5328896	29492	18	146	26	152	14	56400	0	9	8906250	2.20343E+12	10.0.19041	18358272	0	0																																									
svchost.exe	Win32_Process	20201105080906.524911-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	svchost.exe	29676	109	312500	svchost.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	29	978	1564	1232	1012	1508	2.20339E+12	5928	8	1261568	29676	8	58	8	58	1	3030	0	3	156250	2.20339E+12	10.0.19041	5447680	0	0																																									
Lenovo.Modern.ImController.PluginHost.CompanionApp.exe	#NAME?	7d5d3dac-8e4d-4f28-952d-c807826f72a6	#NAME?	#NAME?	LenovoWiFiSecurityPlugin	#NAME?	2.1.0.68	Win32_Process	20201105080924.374865-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Lenovo.Modern.ImController.PluginHost.CompanionApp.exe	C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.CompanionApp.exe	26060	1769	28906250	1380	200	Lenovo.Modern.ImController.PluginHost.CompanionApp.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	2828	75223	27520	33760	5060	34200	279076864	54876	8	34570240	26060	50	386	54	388	167	1077278	1	36	68906250	264888320	10.0.19041	46206976	10	9847																															
Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	#NAME?	cbe4f3c2-964a-428c-9c1e-f90b2d3c9148	#NAME?	#NAME?	GenericDisplayPlugin	#NAME?	1.2.179.5	Win32_Process	20201105080932.067146-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	22676	447	17812500	1380	200	Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	1656	51572	16983	25312	5060	25388	222642176	41160	8	25919488	22676	33	317	37	327	88	376172	1	11	29218750	209534976	10.0.19041	36388864	2	2184																															
UserSSCtrl.exe	C:\WINDOWS\System32\DriverStore\FileRepository\lnvsst.inf_amd64_69a9aa5467ebaeca\UserSSCtrl.exe	Win32_Process	20201105080933.348652-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	UserSSCtrl.exe	C:\WINDOWS\System32\DriverStore\FileRepository\lnvsst.inf_amd64_69a9aa5467ebaeca\UserSSCtrl.exe	32928	121	1093750	1380	200	UserSSCtrl.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	60	1066	1918	1244	5156	1452	57335808	7268	8	1273856	32928	11	105	12	105	1	3687	1	2	156250	53403648	10.0.19041	6742016	0	0																																					
Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	#NAME?	42e91ef9-7695-47d8-b290-8ec70ab2b279	#NAME?	#NAME?	DolbyAudioPlugin	#NAME?	1.2.239.14	Win32_Process	20201105080948.614790-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	C:\WINDOWS\Lenovo\iMController\PluginHost\Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	22656	578	28437500	1380	200	Lenovo.Modern.ImController.PluginHost.SettingsApp.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	2460	57832	99942	44020	5060	44716	5068152832	64096	8	45076480	22656	42	415	52	438	104	495503	1	15	78125000	5018714112	10.0.19041	49086464	5	6486																															
MusNotifyIcon.exe	%systemroot%\system32\MusNotifyIcon.exe	NotifyTrayIcon	9	Win32_Process	20201105081118.647730-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	MusNotifyIcon.exe	C:\WINDOWS\system32\MusNotifyIcon.exe	27916	233	1875000	1380	200	MusNotifyIcon.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	398	12836	4786	3188	14268	3708	2.20346E+12	14724	6	3264512	27916	15	181	17	202	13	441013	1	3	468750	2.20344E+12	10.0.19041	921600	1	4096																																			
browser_assistant.exe	C:\Users\kiran\AppData\Local\Programs\Opera\assistant\browser_assistant.exe	Win32_Process	20201105081208.080883-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	browser_assistant.exe	C:\Users\kiran\AppData\Local\Programs\Opera\assistant\browser_assistant.exe	32196	496	5937500	1380	200	browser_assistant.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	5449	140753	6457	5616	32032	6840	180613120	20404	8	5750784	32196	23	209	26	209	61	1212919	1	12	3281250	176680960	10.0.19041	18051072	24	18316																																					
browser_assistant.exe	C:\Users\kiran\AppData\Local\Programs\Opera\assistant\browser_assistant.exe	#NAME?	/prefetch:7	#NAME?	#NAME?	#NAME?	--url=https://crashstats-collector.opera.com/collector/submit	#NAME?	#NAME?	#NAME?	--annotation=ver=72.0.3815.200	"--initial-client-data=0x290,0x294,0x298,0x90,0x29c,0x662688,0x662698,0x6626a4"	Win32_Process	20201105081208.238931-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	browser_assistant.exe	C:\Users\kiran\AppData\Local\Programs\Opera\assistant\browser_assistant.exe	13380	184	625000	1380	200	browser_assistant.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	477	10316	3221	3136	32196	3256	159387648	10420	8	3211264	13380	13	162	14	164	34	7374	1	7	625000	156762112	10.0.19041	9801728	2	128																										
Lenovo.Modern.ImController.PluginHost.Device.exe	#NAME?	61e21478-0f52-4992-9689-13d076b22504	#NAME?	#NAME?	GenericMessagingPlugin	#NAME?	3.1.0.156	Win32_Process	20201105081406.139016-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Lenovo.Modern.ImController.PluginHost.Device.exe	C:\WINDOWS\Lenovo\iMController\PluginHost86\Lenovo.Modern.ImController.PluginHost.Device.exe	23108	675	18593750	1380	200	Lenovo.Modern.ImController.PluginHost.Device.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	7375	426175	42648	42876	5060	43428	281165824	75560	8	43905024	23108	47	377	56	387	216	2634754	1	15	106093750	255541248	10.0.19041	61566976	3	1478																															
WhatsApp.exe	C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2043.19.0_x64__cv1g1gvanyjgm\app\WhatsApp.exe	#NAME?	"--field-trial-handle=1696,8225290689827790904,4698545254307627174,131072"	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	/prefetch:8	Win32_Process	20201105084729.174774-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	WhatsApp.exe	C:\Program	Files\WindowsApps\5319275A.WhatsAppDesktop_2.2043.19.0_x64__cv1g1gvanyjgm\app\WhatsApp.exe	12728	325	1562500	1380	200	WhatsApp.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	467	5950	17950	11144	4560	11408	2.20362E+12	69780	8	11411456	12728	20	496	22	502	659	21959	1	8	2187500	2.20362E+12	10.0.19041	71323648	694	12456																						
smartscreen.exe	C:\Windows\System32\smartscreen.exe	#NAME?	Win32_Process	20201105085019.977829-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	smartscreen.exe	C:\Windows\System32\smartscreen.exe	32668	409	1562500	1380	200	smartscreen.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	1053	34748	6529	8420	1152	8556	2.23811E+12	23844	8	8622080	32668	23	225	25	230	7	2109	1	10	1406250	2.2381E+12	10.0.19041	24399872	1	160																																				
Taskmgr.exe	Win32_Process	20201105085020.452718-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	Taskmgr.exe	26292	627	257500000	Taskmgr.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	34990	1539722	37229	37636	13536	43324	2.2038E+12	69528	8	38539264	26292	31	489	35	735	400	1060232	1	14	240468750	2.20362E+12	10.0.19041	70590464	39	396568																																									
notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	D:\GitProjects\PythonTrainingAssignments\Assignment02\Resources.txt	Win32_Process	20201105085657.209188-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	notepad.exe	C:\WINDOWS\system32\NOTEPAD.EXE	22568	273	2500000	1380	200	notepad.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	646	19560	4573	3012	13536	3544	2.20349E+12	17648	8	3084288	22568	15	238	16	255	8	2634	1	1	937500	2.20348E+12	10.0.19041	17973248	1	111																																				
cmd.exe	C:\WINDOWS\system32\cmd.exe	Win32_Process	20201105085839.501776-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	cmd.exe	C:\WINDOWS\system32\cmd.exe	7844	76	468750	1380	200	cmd.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	450	6754	1677	2396	13536	4388	2.20338E+12	4788	8	2453504	7844	6	45	6	45	0	0	1	1	0	2.20338E+12	10.0.19041	4743168	0	0																																					
conhost.exe	\??\C:\WINDOWS\system32\conhost.exe	0x4	Win32_Process	20201105085839.547142-240	Win32_ComputerSystem	LAPTOP-S4JKFBQ4	conhost.exe	C:\WINDOWS\system32\conhost.exe	21004	273	28906250	1380	200	conhost.exe	Win32_OperatingSystem	Microsoft	Windows	10	Pro|C:\WINDOWS|\Device\Harddisk0\Partition3	1993	157306	5277	7660	7844	7988	2.20349E+12	20376	8	7843840	21004	14	225	15	237	18	7446	1	4	8125000	2.20348E+12	10.0.19041	20844544	0	0																																				
